"QuizTitle","Category","QuestionImgKey","QuestionText","AnswerText","IsCorrect","ImageFiles"
"Basic Networking","Networking","N10-009_Q096","Which of the following network cables involves bouncing light off of protective cladding?","Twinaxial","FALSE",""
"Basic Networking","Networking","N10-009_Q096","Which of the following network cables involves bouncing light off of protective cladding?","Coaxial","FALSE",""
"Basic Networking","Networking","N10-009_Q096","Which of the following network cables involves bouncing light off of protective cladding?","Single-mode","FALSE",""
"Basic Networking","Networking","N10-009_Q096","Which of the following network cables involves bouncing light off of protective cladding?","Multimode","TRUE",""
"Basic Networking","Networking","N10-009_Q097","A network administrator performed upgrades on a server and installed a new NIC to improve performance. Following the upgrades usera are unable to reach the server. Which of the following is the most likely reason.","The PoE power budget was exceeded.","FALSE",""
"Basic Networking","Networking","N10-009_Q097","A network administrator performed upgrades on a server and installed a new NIC to improve performance. Following the upgrades usera are unable to reach the server. Which of the following is the most likely reason.","TX/RX was transposed.","FALSE",""
"Basic Networking","Networking","N10-009_Q097","A network administrator performed upgrades on a server and installed a new NIC to improve performance. Following the upgrades usera are unable to reach the server. Which of the following is the most likely reason.","A port security violation occured.","FALSE",""
"Basic Networking","Networking","N10-009_Q097","A network administrator performed upgrades on a server and installed a new NIC to improve performance. Following the upgrades usera are unable to reach the server. Which of the following is the most likely reason.","An incorrect cable type was installed.","TRUE",""
"Basic Networking","Networking","N10-009_Q098","Which of the following is a cost-effective advantage of a split-tunnel VPN?","Web traffic is filtered through a web filter.","FALSE",""
"Basic Networking","Networking","N10-009_Q098","Which of the following is a cost-effective advantage of a split-tunnel VPN?","More bandwidth is required on the company's internet connection.","FALSE",""
