"QuizTitle","Category","QuestionImgKey","QuestionText","AnswerText","IsCorrect","ImageFiles"
"Basic Systems","Systems","SK0-005_Q074","A company is running an application on a file server. A security scan reports the application has a known vulnerability. Which of the following would be the company’s BEST course of action?","Tighten the rules on the firewall","FALSE",""
"Basic Systems","Systems","SK0-005_Q074","A company is running an application on a file server. A security scan reports the application has a known vulnerability. Which of the following would be the company’s BEST course of action?","Install antivirus software","FALSE",""
"Basic Systems","Systems","SK0-005_Q074","A company is running an application on a file server. A security scan reports the application has a known vulnerability. Which of the following would be the company’s BEST course of action?","Patch the server OS","TRUE",""
"Basic Systems","Systems","SK0-005_Q075","Which of the following relates to how much data loss a company agrees to tolerate in the event of a disaster?","RTO","TRUE",""
"Basic Systems","Systems","SK0-005_Q075","Which of the following relates to how much data loss a company agrees to tolerate in the event of a disaster?","MTBF","FALSE",""
"Basic Systems","Systems","SK0-005_Q075","Which of the following relates to how much data loss a company agrees to tolerate in the event of a disaster?","PRO","FALSE",""
"Basic Systems","Systems","SK0-005_Q075","Which of the following relates to how much data loss a company agrees to tolerate in the event of a disaster?","MTTR","FALSE",""
"Basic Systems","Systems","SK0-005_Q076","Which of the following BEST describes the concept of right to downgrade?","It allows for the return of a new OS license if the newer OS is not compatible with the","FALSE",""
"Basic Systems","Systems","SK0-005_Q076","Which of the following BEST describes the concept of right to downgrade?","It allows a server to run on fewer resources than what is outlined in the minimum","TRUE",""
"Basic Systems","Systems","SK0-005_Q076","Which of the following BEST describes the concept of right to downgrade?","It allows for a previous version of an OS to be deployed in a test environment for each","FALSE",""
"Basic Systems","Systems","SK0-005_Q076","Which of the following BEST describes the concept of right to downgrade?","It allows a previous version of an OS to be installed and covered by the same license as","FALSE",""
"Basic Systems","Systems","SK0-005_Q077","A systems administrator needs to configure a new server and external storage for a new production application environment. Based on end-user specifications, the new solution needs to adhere to the following basic requirements: 1. The OS must be installed in a separate disk partition. In case of hard drive failure, it cannot be affected. 2. Application data IOPS performance is a must. 3. Data availability is a high priority, even in the case of multiple hard drive failures. Which of the following are the BEST options to comply with the user requirements? (Choose three.)","Install the OS on a RAID 0 array.","FALSE",""
"Basic Systems","Systems","SK0-005_Q077","A systems administrator needs to configure a new server and external storage for a new production application environment. Based on end-user specifications, the new solution needs to adhere to the following basic requirements: 1. The OS must be installed in a separate disk partition. In case of hard drive failure, it cannot be affected. 2. Application data IOPS performance is a must. 3. Data availability is a high priority, even in the case of multiple hard drive failures. Which of the following are the BEST options to comply with the user requirements? (Choose three.)","Install the OS on a RAID 1 array.","TRUE",""
